Type,Reference ID,DOI,File
missed,b1,10.1021/cr500064w,CHE-ENG_18
missed,b4,10.1021/ic034578w,CHE-ENG_18
missed,b37,10.1021/acs.macromol.6b01085,CHE-ENG_18
missed,b14,10.1021/jacs.8b02135,CHE-ENG_18
missed,b0,10.1039/c0cs00077a,CHE-ENG_18
missed,b24,10.1002/adma.201004326,CHE-ENG_18
missed,b3,10.1016/s0040-4039(00)88562-7,CHE-ENG_18
missed,b46,10.1002/1521-3765(20020916)8:18<4299::aid-chem4299>3.0.co;2-b,CHE-ENG_18
missed,b48,10.1002/chem.201402136,CHE-ENG_18
missed,b16,10.1021/jacs.5b02967,CHE-ENG_18
missed,b11,10.1021/cr800448q,CHE-ENG_18
missed,b28,10.1016/j.jcat.2007.03.016,CHE-ENG_18
missed,b7,10.1021/jacs.5b11429,CHE-ENG_18
missed,b17,10.1021/jacs.7b03152,CHE-ENG_18
missed,b10,10.1021/cr0306945,CHE-ENG_18
missed,b47,10.1002/adma.201502389,CHE-ENG_18
missed,b34,10.1002/adsc.200606095,CHE-ENG_18
missed,b5,10.1002/adsc.201000428,CHE-ENG_18
missed,b13,10.1016/j.copbio.2012.11.013,CHE-ENG_18
missed,b39,10.1021/acs.chemrev.6b00652,CHE-ENG_18
missed,b25,10.1021/jacs.8b12181,CHE-ENG_18
missed,b19,10.1021/jacs.8b06875,CHE-ENG_18
missed,b22,10.1002/1615-4169(200202)344:2<131::aid-adsc131>3.0.co;2-t,CHE-ENG_18
missed,b31,10.1039/c3cs60202h,CHE-ENG_18
missed,b44,10.1039/c8cc08292h,CHE-ENG_18
missed,b9,10.1016/s0040-4039(99)00488-8,CHE-ENG_18
missed,b50,10.1039/c5cy00953g,CHE-ENG_18
missed,b41,10.1016/j.colsurfb.2014.10.035,CHE-ENG_18
missed,b40,10.1021/jacs.5b08299,CHE-ENG_18
missed,b18,10.1021/jacs.8b04531,CHE-ENG_18
missed,b38,10.1021/acs.macromol.8b00570,CHE-ENG_18
missed,b42,10.1016/j.gee.2017.01.003,CHE-ENG_18
missed,b27,10.1016/j.tet.2008.10.051,CHE-ENG_18
missed,b13,10.1016/j.surfcoat.2014.02.002,CHEM_21
missed,b6,10.1039/b607329h,CHEM_21
missed,b1,10.2174/1874464810902010050,CHEM_21
missed,b2,10.1016/j.ijhydene.2008.10.026,CHEM_21
missed,b43,10.1002/cssc.201801431,CHEM_22
missed,b20,10.1016/j.scitotenv.2018.03.206,CHEM_22
missed,b16,10.1039/c5dt01859e,CHEM_22
missed,b37,10.1039/c7ta07440a,CHEM_22
missed,b24,10.1039/c8dt02893a,CHEM_22
missed,b15,10.1016/j.apcatb.2019.01.042,CHEM_22
missed,b36,10.1038/ncomms3500,CHEM_22
missed,b38,10.1016/j.apcatb.2016.09.051,CHEM_22
missed,b0,10.1016/j.jhazmat.2016.04.011,CHEM_22
missed,b11,10.1039/c8ta00671g,CHEM_22
missed,b39,10.1002/smll.201601668,CHEM_22
missed,b28,10.1039/c6cp02832b,CHEM_22
missed,b23,10.1039/c5ta00402k,CHEM_22
missed,b14,10.1039/c8ra09929d,CHEM_22
missed,b3,10.1002/smll.201701552,CHEM_22
missed,b2,10.1016/j.apsusc.2018.08.181,CHEM_22
missed,b32,10.1016/j.materresbull.2018.03.044,CHEM_22
missed,b35,10.1002/adma.201505281,CHEM_22
missed,b19,10.1016/j.apcatb.2017.11.025,CHEM_22
missed,b21,10.1186/s11671-018-2448-y,CHEM_22
missed,b26,10.1039/c3cs60067j,CHEM_22
missed,b9,10.1016/j.ijhydene.2019.03.164,CHEM_22
missed,b42,10.1039/c8cp01123k,CHEM_22
missed,b25,10.1039/c7sc01747b,CHEM_22
missed,b7,10.1039/c2nr33004k,CHEM_22
missed,b1,10.1016/j.apcatb.2018.09.097,CHEM_22
missed,b45,10.1039/c4cc06960a,CHEM_22
missed,b17,10.1016/j.jcou.2018.09.008,CHEM_22
missed,b44,10.1002/adfm.201806774,CHEM_22
missed,b13,10.1039/c7dt03003g,CHEM_22
missed,b5,10.1038/238037a0,CHEM_22
missed,b22,10.1039/c4ta04779f,CHEM_22
missed,b41,10.1038/ncomms12165,CHEM_22
missed,b31,10.1016/j.jcis.2018.07.047,CHEM_22
missed,b18,10.1016/j.jechem.2018.02.018,CHEM_22
missed,b27,10.1039/c5cp00560d,CHEM_22
missed,b10,10.1039/c7nr01705g,CHEM_22
missed,b8,10.1039/c7cp01300k,CHEM_22
missed,b40,10.1016/j.carbon.2017.03.052,CHEM_22
missed,b30,10.1021/acsami.9b05572,CHEM_22
missed,b6,10.1039/c8dt04496a,CHEM_22
missed,b29,10.1021/acsami.6b04388,CHEM_22
missed,b12,10.1016/j.matlet.2018.10.088,CHEM_22
missed,b34,10.1039/c5ta00218d,CHEM_22
missed,b33,10.1007/s10853-017-1540-5,CHEM_22
missed,b4,10.1021/acscatal.8b03737,CHEM_22
missed,b46,10.1063/1.4723575,CHEM_22
missed,b38,10.1016/j.electacta.2017.08.171,CHEM_23
missed,b41,10.1016/s1452-3981(23)17071-4,CHEM_23
missed,b56,10.1002/prac.18920460131,CHEM_23
missed,b20,10.1002/elan.200390073,CHEM_23
missed,b55,10.1007/s00216-011-5664-1,CHEM_23
missed,b3,10.1149/2.0121510jss,CHEM_23
missed,b34,10.1016/j.elecom.2015.12.010,CHEM_23
missed,b35,10.1002/jib.402,CHEM_23
missed,b0,10.1002/anie.201708527,CHEM_23
missed,b46,10.1002/elan.201800623,CHEM_23
missed,b44,10.1016/j.electacta.2012.06.033,CHEM_23
missed,b48,10.1016/j.talanta.2018.10.090,CHEM_23
missed,b23,10.1016/s0013-4686(99)00396-5,CHEM_23
missed,b49,10.1007/s00216-011-5405-5,CHEM_23
missed,b60,10.1088/1674-4926/36/8/082001,CHEM_23
missed,b52,10.1002/jssc.201000351,CHEM_23
missed,b6,10.1016/j.jelechem.2015.07.055,CHEM_23
missed,b17,10.1039/c1an15705a,CHEM_24
missed,b6,10.1021/ac00045a007,CHEM_24
missed,b26,10.1002/elan.201100551,CHEM_24
missed,b23,10.1039/c3gc42454e,CHEM_24
missed,b7,10.1021/ac990497z,CHEM_24
missed,b9,10.1021/a1980010w,CHEM_24
missed,b16,10.1016/j.elecom.2016.03.010,CHEM_24
missed,b8,10.1016/j.coelec.2018.04.004,CHEM_24
missed,b2,10.1039/c7lc00914c,CHEM_24
missed,b20,10.1021/ac202979j,CHEM_24
missed,b28,10.1002/anie.201702076,CHEM_24
missed,b18,10.1016/j.elecom.2015.03.014,CHEM_24
missed,b15,10.1016/j.trac.2010.06.006,CHEM_24
missed,b4,10.1021/acssensors.6b00250,CHEM_24
missed,b24,10.1039/an9941902417,CHEM_24
missed,b5,10.1002/adma.201705024,CHEM_24
missed,b11,10.1021/ac501633r,CHEM_24
missed,b25,10.1016/s0003-2670(01)01407-6,CHEM_24
missed,b27,10.1038/s41467-018-07632-w,CHEM_24
missed,b3,10.1002/adma.201504829,CHEM_24
missed,b22,10.1002/adfm.201300780,CHEM_24
missed,b1,10.1007/s00467-013-2712-4,CHEM_24
missed,b12,10.1016/j.elecom.2014.10.014,CHEM_24
missed,b21,10.1002/anie.201606268,CHEM_24
missed,b29,10.1021/ac0492158,CHEM_24
missed,b0,10.1161/01.cir.0000145144.56673.59,CHEM_24
missed,b19,10.1016/j.elecom.2011.10.018,CHEM_24
missed,b14,10.1021/ac802078z,CHEM_24
missed,b13,10.1021/ac071156l,CHEM_24
missed,b31,10.1080/00207540110073000,DEC-SCI_29
missed,b29,10.1080/00207549508930214,DEC-SCI_29
missed,b28,10.1016/j.ejor.2004.04.017,DEC-SCI_29
missed,b0,10.1007/s10951-010-0162-4,DEC-SCI_29
missed,b9,10.1080/00207543.2015.1126371,DEC-SCI_29
missed,b24,10.1126/science.220.4598.671,DEC-SCI_29
missed,b11,10.1016/s0305-0548(98)00087-2,DEC-SCI_29
missed,b32,10.1057/palgrave.jors.2601074,DEC-SCI_29
missed,b3,10.1016/j.ejor.2016.08.041,DEC-SCI_29
missed,b26,10.1080/00207543.2013.802389,DEC-SCI_29
missed,b33,10.1287/opre.42.5.895,DEC-SCI_29
missed,b27,10.1016/j.omega.2010.07.007,DEC-SCI_29
missed,b1,10.1080/00207543.2013.831220,DEC-SCI_29
missed,b30,10.1109/tkde.2005.60,DEC-SCI_30
missed,b52,10.1109/tkde.2005.81,DEC-SCI_30
missed,b36,10.1016/j.ins.2014.04.044,DEC-SCI_30
missed,b42,10.1093/bib/bbt074,DEC-SCI_30
missed,b9,10.1016/j.knosys.2008.03.011,DEC-SCI_30
missed,b22,10.1109/tkde.2006.10,DEC-SCI_30
missed,b39,10.1186/1471-2105-7-54,DEC-SCI_30
missed,b25,10.1109/tsmcc.2007.900656,DEC-SCI_31
missed,b5,10.1109/wsc.2005.1574312,DEC-SCI_31
missed,b20,10.1137/070693424,DEC-SCI_31
missed,b43,10.1016/j.ejor.2009.08.008,DEC-SCI_31
missed,b3,10.1007/978-3-642-02538-9_13,DEC-SCI_31
missed,b36,10.1109/wsc.2006.323077,DEC-SCI_31
missed,b37,10.1109/wsc.1998.745056,DEC-SCI_31
missed,b24,10.1002/9780470980033,DEC-SCI_31
missed,b11,10.1109/9.533692,DEC-SCI_31
missed,b46,10.1145/2463372.2463561,DEC-SCI_31
missed,b32,10.1016/j.automatica.2010.08.004,DEC-SCI_31
missed,b12,10.1142/7437,DEC-SCI_31
missed,b33,10.1080/07408171003705367,DEC-SCI_31
missed,b29,10.1017/cbo9781139174084,DEC-SCI_31
missed,b0,10.1002/nav.20408,DEC-SCI_31
missed,b28,10.1287/mnsc.9.4.643,DEC-SCI_32
missed,b6,10.1080/13675560701561789,DEC-SCI_32
missed,b45,10.1057/palgrave.jors.2602125,DEC-SCI_32
missed,b35,10.1016/s0305-0548(02)00123-5,DEC-SCI_32
missed,b19,10.1007/s10732-015-9302-5,DEC-SCI_32
missed,b0,10.1016/j.trb.2010.09.002,DEC-SCI_32
missed,b11,10.1016/j.ijpe.2009.09.008,DEC-SCI_32
missed,b30,10.1108/09600031111101411,DEC-SCI_32
missed,b31,10.1016/j.ejor.2005.05.016,DEC-SCI_32
missed,b12,10.1016/j.seps.2011.04.004,DEC-SCI_32
missed,b43,10.1016/j.cor.2011.07.016,DEC-SCI_32
missed,b7,10.1108/09574090610689952,DEC-SCI_32
missed,b40,10.1287/inte.1100.0526,DEC-SCI_32
missed,b5,10.1561/9781601983374,DEC-SCI_32
missed,b15,10.1137/080734510,DEC-SCI_32
missed,b37,10.1016/j.seps.2011.10.002,DEC-SCI_32
missed,b42,10.1287/opre.21.5.1154,DEC-SCI_32
missed,b3,10.1007/s00291-011-0268-x,DEC-SCI_32
missed,b4,10.1016/j.cor.2014.10.006,DEC-SCI_32
missed,b33,10.1016/j.ijpe.2009.10.004,DEC-SCI_32
missed,b44,10.1108/09600030510594576,DEC-SCI_32
missed,b36,10.1016/j.trb.2009.08.003,DEC-SCI_32
missed,b8,10.1016/j.prosdent.2015.09.011,DEN_33
missed,b27,10.1111/clr.12853,DEN_33
missed,b16,10.1111/j.1600-0501.2012.02436.x,DEN_33
missed,b9,10.11607/ijp.4417,DEN_33
missed,b17,10.11607/prd.1113),DEN_33
missed,b10,10.1111/clr.12925,DEN_33
missed,b7,10.11607/jomi.2919,DEN_33
missed,b29,10.1111/j.1365-2842.2007.01816.x,DEN_33
missed,b0,10.5051/jpis.2014.44.4.184,DEN_33
missed,b5,10.1177/0022034514563077,DEN_33
missed,b2,10.1016/j.ijom.2013.06.012,DEN_33
missed,b11,10.1016/j.joms.2013.04.010,DEN_33
missed,b22,10.11607/jomi.2014suppl.g4.2,DEN_33
missed,b6,10.11607/jomi.2618,DEN_33
missed,b12,10.1111/clr.13398,DEN_33
missed,b19,10.1016/j.ajodo.2011.04.018,DEN_33
missed,b14,10.1111/prd.12164,DEN_33
missed,b20,10.1259/dmfr.20140019,DEN_33
missed,b30,10.1034/j.1600-0501.1994.050101.x,DEN_33
missed,b26,10.1111/j.1600-0501.2007.01423.x,DEN_33
missed,b23,10.11607/jomi.2014suppl.g1.2,DEN_33
missed,b25,10.1111/j.1600-0501.2009.01836.x,DEN_33
missed,b28,10.1111/jcpe.12257,DEN_33
missed,b3,10.1111/j.1708-8208.2011.00369.x,DEN_33
missed,b2,10.1111/prd.12194,DEN_34
missed,b0,10.1177/0022034509338914,DEN_34
missed,b16,10.1242/jcs.02760,DEN_34
missed,b40,10.1083/jcb.152.4.657,DEN_34
missed,b45,10.1093/ndt/gfr214,DEN_34
missed,b7,10.1016/j.bone.2012.07.005,DEN_34
missed,b13,10.1083/jcb.200412022,DEN_34
missed,b1,10.14219/jada.archive.2008.0184,DEN_34
missed,b36,10.1016/j.molcel.2010.09.023,DEN_34
missed,b33,10.1111/j.1600-0757.2005.00141.x,DEN_34
missed,b6,10.1016/j.lfs.2018.03.038,DEN_34
missed,b46,10.1007/s00109-011-0823-6,DEN_34
missed,b23,10.1080/15548627.2018.1483807,DEN_34
missed,b27,10.1016/j.archoralbio.2013.08.004,DEN_34
missed,b15,10.1038/nature06639,DEN_34
missed,b5,10.3892/mmr.2015.4141,DEN_34
missed,b39,10.1111/j.1365-2443.2007.01050.x,DEN_34
missed,b20,10.1042/bsr20160086,DEN_34
missed,b19,10.4161/auto.7.12.17924,DEN_34
missed,b14,10.1038/nature04724,DEN_34
missed,b34,10.1016/j.jbiomech.2012.09.006,DEN_34
missed,b44,10.1089/scd.2009.0147,DEN_34
missed,b25,10.1136/annrheumdis-2015-207240,DEN_34
missed,b8,10.1177/0022034517690388,DEN_34
missed,b12,10.1128/mbio.01446-15,DEN_34
missed,b37,10.1016/s1534-5807(04)00099-1,DEN_34
missed,b9,10.1093/ejo/cjl001,DEN_34
missed,b11,10.1177/154405910608500812,DEN_34
missed,b17,10.1038/307648a0,DEN_34
missed,b4,10.1002/jcp.28108,DEN_34
missed,b30,10.1016/j.arr.2015.08.004,DEN_34
missed,b41,10.1093/emboj/19.21.5720,DEN_34
missed,b47,10.1111/j.1601-6343.2009.01444.x,DEN_34
missed,b28,10.1016/j.bbrc.2018.05.015,DEN_34
missed,b43,10.1002/jbmr.36,DEN_34
missed,b10,10.1359/jbmr.2002.17.2.210,DEN_34
missed,b32,10.1111/j.1748-1716.2010.02173.x,DEN_34
missed,b42,10.1002/jbmr.1668,DEN_34
missed,b3,10.1016/s0002-9416(76)90316-x,DEN_34
missed,b24,10.1016/j.devcel.2011.08.016,DEN_34
missed,b22,10.4161/auto.36182,DEN_34
missed,b35,10.1016/j.semcancer.2013.05.008,DEN_34
missed,b26,10.3892/mmr.2017.7813,DEN_34
missed,b18,10.1016/j.joca.2013.10.002,DEN_34
missed,b31,10.1267/ahc.17.571,DEN_34
missed,b29,10.1016/j.ajodo.2005.10.007,DEN_34
missed,b38,10.1038/35044114,DEN_34
missed,b4,10.1111/j.1600-0757.2006.00179.x,DEN_35
missed,b3,10.1111/prd.12085,DEN_35
missed,b0,10.1111/prd.12221,DEN_35
missed,b49,10.1089/scd.2014.0127,DEN_35
missed,b38,10.1016/j.bbrc.2009.08.062,DEN_35
missed,b26,10.1038/s41598-017-12480-7,DEN_35
missed,b21,10.1007/s00784-013-0935-1,DEN_35
missed,b12,10.1111/jre.12066,DEN_35
missed,b42,10.3389/fimmu.2012.00182,DEN_35
missed,b1,10.1111/prd.12105,DEN_35
missed,b32,10.1177/154405910708600403,DEN_35
missed,b24,10.1111/jre.12549,DEN_35
missed,b8,10.1902/jop.2012.120496,DEN_35
missed,b39,10.1016/j.immuni.2010.03.012,DEN_35
missed,b16,10.1016/j.jmb.2013.11.024,DEN_35
missed,b45,10.1034/j.1600-0722.2003.00051.x,DEN_35
missed,b17,10.1155/2015/972313,DEN_35
missed,b13,10.1111/j.1600-051x.2011.01702.x,DEN_35
missed,b18,10.1111/j.1601-6343.2007.00399.x,DEN_35
missed,b5,10.3390/v3060920,DEN_35
missed,b2,10.1038/nri3785,DEN_35
missed,b37,10.1016/j.cell.2007.09.008,DEN_35
missed,b25,10.1371/journal.pone.0160848,DEN_35
missed,b46,10.1016/j.micpath.2007.03.001,DEN_35
missed,b28,10.1016/j.imlet.2007.11.014,DEN_35
missed,b27,10.1002/eji.200636483,DEN_35
missed,b7,10.1111/odi.12468,DEN_35
missed,b44,10.1359/jbmr.1999.14.9.1486,DEN_35
missed,b36,10.1128/iai.72.9.5041-5051.2004,DEN_35
missed,b48,10.1002/jcb.23109,DEN_35
missed,b30,10.1186/ar1917,DEN_35
missed,b29,10.1371/journal.pone.0180073,DEN_35
missed,b47,10.1016/j.bone.2004.04.023,DEN_35
missed,b14,10.4049/jimmunol.177.12.8296,DEN_35
missed,b33,10.1111/j.1600-0463.2009.02532.x,DEN_35
missed,b19,10.1111/jre.12193,DEN_35
missed,b20,10.1111/prd.12024,DEN_35
missed,b6,10.1038/ni.1863,DEN_35
missed,b15,10.1111/omi.12165,DEN_35
missed,b35,10.4049/jimmunol.178.2.1151,DEN_35
missed,b31,10.1016/s0065-2776(08)60509-x,DEN_35
missed,b43,10.2353/ajpath.2006.060180,DEN_35
missed,b10,10.1016/j.cyto.2008.01.006,DEN_35
missed,b9,10.1128/iai.01036-12,DEN_35
missed,b40,10.1073/pnas.1510760112,DEN_35
missed,b18,10.1016/j.mehy.2017.03.019,DEN_36
missed,b12,10.1111/head.13211,DEN_36
missed,b28,10.1212/wnl.64.10_suppl_2.s9,DEN_36
missed,b27,10.1034/j.1600-0765.2001.00011.x,DEN_36
missed,b10,10.1097/j.pain.0000000000000119,DEN_36
missed,b5,10.1016/j.ejphar.2004.07.035,DEN_36
missed,b17,10.1002/jper.17-0603,DEN_36
missed,b11,10.1111/head.12372,DEN_36
missed,b4,10.1046/j.1468-2982.2002.00310.x,DEN_36
missed,b2,10.1111/j.1526-4610.2008.01217.x,DEN_36
missed,b7,10.1002/ana.410280213,DEN_36
missed,b19,10.1523/jneurosci.16-15-04742.1996,DEN_36
missed,b31,10.1186/s10194-018-0883-x,DEN_36
missed,b6,10.1097/wco.0000000000000440,DEN_36
missed,b32,10.1902/jop.2017.170249,DEN_36
missed,b26,10.1111/j.1600-051x.2008.01249.x,DEN_36
missed,b21,10.1007/s00726-011-1161-2,DEN_36
missed,b25,10.1902/jop.2012.110664,DEN_36
missed,b13,10.1038/nrdp.2017.38,DEN_36
missed,b14,10.1161/01.atv.0000078603.90302.4a,DEN_36
missed,b9,10.1212/wnl.0b013e3182a6cb72,DEN_36
missed,b20,10.1016/s0197-0186(01)00094-8,DEN_36
missed,b16,10.1111/jcpe.12819,DEN_36
missed,b30,10.1007/s11910-015-0547-z,DEN_36
missed,b23,10.1111/jcpe.13032,DEN_36
missed,b15,10.1007/s10266-018-0360-7,DEN_36
missed,b34,10.1016/s0165-5728(97)00257-9,DEN_36
missed,b0,10.1056/nejmra010917,DEN_36
missed,b8,10.1212/wnl.0b013e31826170ce,DEN_36
missed,b22,10.1016/j.jclinepi.2007.11.008,DEN_36
missed,b3,10.1016/s1474-4422(18)30322-3,DEN_36
missed,b1,10.1177/0333102413485658,DEN_36
missed,b33,10.1034/j.1600-051x.1999.260403.x,DEN_36
missed,b42,10.1007/bf00139058,EAR-PLA-SCI_37
missed,b52,10.1007/bf02423389,EAR-PLA-SCI_37
missed,b27,10.1016/j.gloplacha.2011.06.010,EAR-PLA-SCI_37
missed,b23,10.1126/science.1059126,EAR-PLA-SCI_37
missed,b50,10.1038/nature08355,EAR-PLA-SCI_37
missed,b49,10.1177/0959683615622555,EAR-PLA-SCI_37
missed,b28,10.1177/0959683610378883,EAR-PLA-SCI_37
missed,b32,10.1126/sciadv.1700954,EAR-PLA-SCI_37
missed,b37,10.1179/033443513x13753505864205,EAR-PLA-SCI_37
missed,b55,10.1007/978-1-4020-5302-3_26,EAR-PLA-SCI_37
missed,b11,10.1002/2015gl065397,EAR-PLA-SCI_37
missed,b53,10.22498/pages.24.2.62,EAR-PLA-SCI_37
missed,b40,10.1016/j.epsl.2013.11.039,EAR-PLA-SCI_37
missed,b24,10.1073/pnas.0803533105,EAR-PLA-SCI_37
missed,b45,10.1016/s0277-3791(00)00089-5,EAR-PLA-SCI_37
missed,b54,10.1126/science.261.5124.995,EAR-PLA-SCI_37
missed,b48,10.1093/oso/9780198150343.001.0001,EAR-PLA-SCI_37
missed,b26,10.1016/j.yqres.2010.07.010,EAR-PLA-SCI_37
missed,b1,10.1086/373411,EAR-PLA-SCI_37
missed,b17,10.1002/joc.1276,EAR-PLA-SCI_37
missed,b18,10.1016/j.quascirev.2007.03.006,EAR-PLA-SCI_37
missed,b41,10.1016/s0031-0182(96)00154-x,EAR-PLA-SCI_37
missed,b30,10.1038/srep03540,EAR-PLA-SCI_37
missed,b47,10.1007/s00334-017-0658-3,EAR-PLA-SCI_37
missed,b5,10.1038/ngeo2652,EAR-PLA-SCI_37
missed,b51,10.1080/00438243.2018.1515035,EAR-PLA-SCI_37
missed,b15,10.1371/journal.pone.0189447,EAR-PLA-SCI_37
missed,b29,10.1371/journal.pone.0071004,EAR-PLA-SCI_37
missed,b102,10.1086/185603,EAR-PLA-SCI_38
missed,b78,10.1088/2041-8205/763/2/l40,EAR-PLA-SCI_38
missed,b91,10.1016/j.gca.2018.02.006,EAR-PLA-SCI_38
missed,b105,10.1029/gl004i007p00299,EAR-PLA-SCI_38
missed,b42,10.1016/j.epsl.2013.05.029,EAR-PLA-SCI_38
missed,b88,10.1016/j.gca.2014.11.005,EAR-PLA-SCI_38
missed,b52,10.1016/j.gca.2014.09.027,EAR-PLA-SCI_38
missed,b53,10.1016/j.epsl.2014.07.003,EAR-PLA-SCI_38
missed,b76,10.1016/j.gca.2015.01.025,EAR-PLA-SCI_38
missed,b11,10.1038/nature02882,EAR-PLA-SCI_38
missed,b106,10.1111/maps.12014,EAR-PLA-SCI_38
missed,b93,10.1016/j.epsl.2017.05.002,EAR-PLA-SCI_38
missed,b45,10.1016/s1387-3806(02)00838-2,EAR-PLA-SCI_38
missed,b26,10.1029/gl004i007p00295,EAR-PLA-SCI_38
missed,b34,10.1016/j.epsl.2018.06.040,EAR-PLA-SCI_38
missed,b79,10.1086/509771,EAR-PLA-SCI_38
missed,b98,10.1086/506910,EAR-PLA-SCI_38
missed,b19,10.1016/j.gca.2008.10.023,EAR-PLA-SCI_38
missed,b16,10.1073/pnas.1307759110,EAR-PLA-SCI_38
missed,b75,10.1111/j.1751-908x.2014.00288.x,EAR-PLA-SCI_38
missed,b94,10.1016/j.gca.2013.06.008,EAR-PLA-SCI_38
missed,b80,10.3847/1538-4357/aacb7e,EAR-PLA-SCI_38
missed,b57,10.1016/j.epsl.2014.05.002,EAR-PLA-SCI_38
missed,b50,10.1016/j.gca.2016.05.014,EAR-PLA-SCI_38
missed,b8,10.1029/gl012i011p00745,EAR-PLA-SCI_38
missed,b73,10.3847/2041-8213/aab61f,EAR-PLA-SCI_38
missed,b48,10.1016/j.epsl.2010.01.042,EAR-PLA-SCI_38
missed,b46,10.1016/0012-821x(82)90089-9,EAR-PLA-SCI_38
missed,b29,10.1111/j.1751-908x.2010.00085.x,EAR-PLA-SCI_38
missed,b14,10.1016/j.gca.2011.06.033,EAR-PLA-SCI_38
missed,b41,10.1086/153142,EAR-PLA-SCI_38
missed,b63,10.1039/c4ja00096j,EAR-PLA-SCI_38
missed,b49,10.1016/j.gca.2011.11.002,EAR-PLA-SCI_38
missed,b0,10.1016/j.epsl.2010.10.015,EAR-PLA-SCI_38
missed,b87,10.1016/j.gca.2011.07.025,EAR-PLA-SCI_38
missed,b92,10.1016/j.epsl.2018.05.007,EAR-PLA-SCI_38
missed,b15,10.1126/science.1180871,EAR-PLA-SCI_38
missed,b69,10.1016/0016-7037(81)90128-9,EAR-PLA-SCI_38
missed,b64,10.1088/0004-637x/758/1/45,EAR-PLA-SCI_38
missed,b103,10.1016/0016-7037(82)90379-9,EAR-PLA-SCI_38
missed,b54,10.1016/j.energy.2003.10.015,EAR-PLA-SCI_39
missed,b37,10.5194/acp-13-11019-2013,EAR-PLA-SCI_39
missed,b58,10.1016/j.atmosenv.2005.12.063,EAR-PLA-SCI_39
missed,b31,10.5194/essd-11-959-2019,EAR-PLA-SCI_39
missed,b72,10.1016/j.atmosenv.2015.06.039,EAR-PLA-SCI_39
missed,b30,10.1080/02786826.2016.1178502,EAR-PLA-SCI_39
missed,b28,10.1021/es800943f,EAR-PLA-SCI_39
missed,b23,10.1080/10962247.2015.1040526,EAR-PLA-SCI_39
missed,b17,10.1016/j.envint.2014.01.011,EAR-PLA-SCI_39
missed,b47,10.3390/atmos10030107,EAR-PLA-SCI_39
missed,b67,10.1021/es8032296,EAR-PLA-SCI_39
missed,b77,10.1016/j.atmosenv.2015.07.014,EAR-PLA-SCI_39
missed,b75,10.1016/s1352-2310(99)00450-1,EAR-PLA-SCI_39
missed,b63,10.1016/j.atmosenv.2013.09.050,EAR-PLA-SCI_39
missed,b35,10.5194/acp-17-8681-2017,EAR-PLA-SCI_39
missed,b29,10.5194/gmd-11-369-2018,EAR-PLA-SCI_39
missed,b24,10.1016/s0140-6736(16)31679-8,EAR-PLA-SCI_39
missed,b3,10.1016/j.jhazmat.2009.02.086,EAR-PLA-SCI_39
missed,b34,10.1016/j.atmosenv.2009.10.005,EAR-PLA-SCI_39
missed,b39,10.5194/acp-17-935-2017,EAR-PLA-SCI_39
missed,b36,10.1186/1476-069x-13-92,EAR-PLA-SCI_39
missed,b70,10.1021/es302697h,EAR-PLA-SCI_39
missed,b66,10.5194/acp-16-11043-2016,EAR-PLA-SCI_39
missed,b27,10.1029/2003gb002157,EAR-PLA-SCI_39
missed,b22,10.1002/2015gl064479,EAR-PLA-SCI_39
missed,b55,10.1016/j.atmosenv.2015.04.060,EAR-PLA-SCI_39
missed,b64,10.1016/j.esd.2012.09.004,EAR-PLA-SCI_39
missed,b76,10.5194/acp-9-5131-2009,EAR-PLA-SCI_39
missed,b10,10.1073/pnas.1317275111,EAR-PLA-SCI_39
missed,b61,10.1038/srep40178,EAR-PLA-SCI_39
missed,b32,10.5194/acp-18-2259-2018,EAR-PLA-SCI_39
missed,b15,10.5194/essd-10-1987-2018,EAR-PLA-SCI_39
missed,b60,10.5194/acp-17-6503-2017,EAR-PLA-SCI_39
missed,b74,10.4209/aaqr.2019.04.0191,EAR-PLA-SCI_39
missed,b52,10.5194/acp-17-13721-2017,EAR-PLA-SCI_39
missed,b6,10.1021/es8021039,EAR-PLA-SCI_39
missed,b9,10.1029/2003jd003697,EAR-PLA-SCI_39
missed,b33,10.1007/s11842-016-9335-0,EAR-PLA-SCI_39
missed,b16,10.5194/acp-12-5077-2012,EAR-PLA-SCI_40
missed,b9,10.1088/0026-1394/49/2/s34,EAR-PLA-SCI_40
missed,b34,10.1002/2017jd027418,EAR-PLA-SCI_40
missed,b24,10.5194/acp-5-1855-2005,EAR-PLA-SCI_40
missed,b49,10.1007/s00704-013-0901-5,EAR-PLA-SCI_40
missed,b28,10.1029/2005jd006043,EAR-PLA-SCI_40
missed,b27,10.1175/jtech-d-11-00216.1,EAR-PLA-SCI_40
missed,b17,10.5194/gi-7-39-2018,EAR-PLA-SCI_40
missed,b21,10.1002/2013jd021427,EAR-PLA-SCI_40
missed,b31,10.5194/amt-10-3057-2017,EAR-PLA-SCI_40
missed,b44,10.1038/srep41475,EAR-PLA-SCI_40
missed,b50,10.1002/2014jd022643,EAR-PLA-SCI_40
missed,b51,10.1002/rog.20009,EAR-PLA-SCI_40
missed,b2,10.5194/amt-11-5549-2018,EAR-PLA-SCI_40
missed,b46,10.1029/2010jd015343,EAR-PLA-SCI_40
missed,b14,10.1002/2014jd021630,EAR-PLA-SCI_40
